"Dates","SHCOMP Index","SPX Index","NKY Index","HSI Index","KOSPI Index","STI Index","ASX Index","NZSE:IND"
2005-02-23,0.006567273845004,0.242843910936363,-0.366760708892766,-0.410569359176627,-0.418179838627974,-0.22700267680289,-0.347528821585641,-0.17456726828704
2005-02-24,0.0157176223985811,0.341479645539078,0.116798363024095,0.319210132655368,0.829291736646409,0.325431293576539,-0.106301288905364,0.060703691074071
2005-02-25,0.0826725010941942,0.40231915762643,0.476074252887937,0.296056453527971,0.431222579320867,-0.291718455594037,0.304290581289424,0.196703048416413
2005-02-28,-0.213693813823657,-0.279463493829901,0.305692786154044,0.117211195675537,0.623239528247765,-0.32186733681252,-0.264766920901849,0.272931937868259
2005-03-01,-0.0862459495651002,0.245032395673617,0.147453760267968,-0.41252637579996,0,0.0213472319345875,0.253002954908688,-0.0799884420289665
2005-03-02,-0.535134347531674,-0.0118419972745976,0.122147612371659,-0.654661001024959,-0.16693394865217,0.411227764244781,-0.0675314211493028,0.0893835474762295
2005-03-03,0.23176656081354,0.0139947408157592,0.156873476517116,0.130211032510807,0.148035519646017,0.0830041912811996,0.170185625612929,-0.0300914514701489
2005-03-04,-0.22286198280419,0.416337452961812,0.0607256250015453,-0.508113273431121,0.0875507483770299,-0.0177280284704207,0.19410207182462,0.047077262983386
2005-03-07,0.202725287247896,0.112857290036183,0.190920157565255,0.130022853551548,-0.234724136424891,0.294736158433206,-0.0741282871118187,0.139825182677455
2005-03-08,0.815802811773647,-0.208910270845974,-0.140252376963534,0.344753010291843,-0.312346937938068,-0.111894566413806,-0.141555951585914,0.262537431151655
2005-03-09,-0.0487848787470213,-0.444600696768527,0.29050661501504,0.186560113894974,0.367918304963277,0.539591422441177,-0.114305152753991,0.0825448395526784
2005-03-10,-1.01972017773928,0.0805227846467194,-0.370959239986313,-0.267006700045069,-0.438311334740504,-0.256947698615351,-0.265390658349451,-0.620805342333641
2005-03-11,0.125019897799472,-0.330589801246406,0.215351266373265,0.109282125517218,1.03688180645594,-0.0570509413789111,0.173694725931783,-0.642241984571212
2005-03-14,0.119658628851527,0.243589950440581,-0.269044835513732,0.0497447559324016,-0.131831296041307,0.00940916145877324,-0.0602536926400443,0.00114162565134635
2005-03-15,-0.825553211043095,-0.327991802225158,-0.106998872883413,-0.282287080935539,-1.14620591895607,-0.0619288022516873,0.186220865409537,0.118354680159483
2005-03-16,-0.466339867697041,-0.352414989668581,0.190952800044641,0.0495407272761206,0,0.21803214736571,-0.499424581349084,-0.133405407413623
2005-03-17,-0.421044403933468,0.078156520014705,-0.358769506324652,-0.0456432767633075,-0.575786804158795,-0.00354157919688625,-0.123213638069286,-0.346565340372029
2005-03-18,-0.564987778055803,-0.020803652282142,0.383013801378063,0.0326117212824606,-0.0146259183865904,0.280347714849061,0.0322831621142772,0.0954835395755804
2005-03-21,0.128710089621586,-0.214089133790596,0,0.0187767583392784,-0.0199523754888187,0.00683033579602643,0.0755259894626104,-0.141724929056863
2005-03-22,-0.85950775773469,-0.445453053342604,-0.138553828034294,-0.18208080334583,0.0505282255488293,-0.0552944660217047,-0.00700384600120785,-0.149426257000673
2005-03-23,-0.190157438722593,0.0303826817804609,-0.378841442043676,-0.548377810317202,-0.606659853140545,-0.662560547297497,-0.304531306866496,-0.315111976698201
2005-03-24,0.235832636071986,-0.0411328663963317,0.0253345189258347,-0.0207881127453291,-0.473335401925246,0.0731620551591039,0.137153987065775,-0.460752809839882
2005-03-25,-0.0920468750087444,0,0.0559055332592706,0,0.405452641503867,0,0,0
2005-03-28,-0.199334680160801,0.105902957217641,0.115057662679341,0,0.55433089946999,-0.152981878483605,0,0
2005-03-29,-0.184769327684187,-0.331155694768137,-0.714726912800145,-0.595663256886336,-0.840512286458672,-0.36133468689985,-0.0518879867002831,-0.255329048138364
2005-03-30,-0.823418675647414,0.594053538861283,-0.127256808663567,0.0448896940623555,-0.159252755636352,-0.111951377089037,-0.176530886735948,-0.232845953890548
2005-03-31,0.319641414033844,-0.0301542328084548,0.385309691269686,0.29379022808067,0.462527215080843,0.396275807244839,0.00194380432798624,-0.107543055012282
2005-04-01,1.5290726172724,-0.283070857491685,0.203032461756969,-0.0821049096911608,0.72340231130017,0.0533942312001212,0.189192343794087,-0.101473873102842
2005-04-04,-0.737368660420445,0.118324353928578,-0.208280510801373,0.0709544421195751,0.0265299019797549,0.314178329854009,-0.17223192511846,-0.0031014958034703
2005-04-05,-0.407037535341104,0.194165516324274,0.395616749392058,0,0,-0.000418790844802786,0.360078130005137,0.0917990826313275
2005-04-06,0.834575425269346,0.0984087415985879,0.194500611464843,0.156711235294615,0.242438554016422,0.192218709245973,0.0819060559236195,0.175136150024358
2005-04-07,0.377961584389341,0.2585431229428,-0.0594170260172611,0.128187950572567,0.0395432303825327,0.262919232813008,0.238709689331973,-0.042516665120429
2005-04-08,0.808714293447066,-0.36393707583402,0.233817335259623,0.205035138527698,0.14337143519203,0.119397871554527,0.0757497638183668,0.00471633532810323
2005-04-11,-0.263386889831319,0.000367670710765822,-0.474778943093845,-0.0215822985460079,-0.273560476238188,-0.036384674802914,-0.0947078670024748,-0.118504268287101
2005-04-12,-0.757626063332806,0.240158052261386,-0.279466544355778,-0.00597755490900909,-0.18318821913077,-0.248477104248579,-0.207339151365149,-0.0816624309446734
2005-04-13,1.00995000459698,-0.513829026284185,-0.122157992492955,0.447842913307284,-0.0212379762078108,-0.0468262268968012,0.122186587030937,-0.0151903945141196
2005-04-14,-0.485323385110048,-0.436559023751526,-0.278352973694229,-0.0857499714415511,-1.22942701750697,-0.0967257974701763,-0.182883904290065,-0.159620690125717
2005-04-15,-0.615497073479165,-0.732299350055277,-0.729009113270518,-0.423505890617637,-0.306109500120622,-0.505463038549481,-0.47839072803959,-0.422215550712535
2005-04-18,-0.691627685035634,0.127521673305075,-1.68314305546726,-0.912319706369846,-1.03091266122979,-0.84575937834015,-0.625869618417507,-0.854796546836312
2005-04-19,0.0785036599401767,0.256939488327701,0.502978249037866,0.288003942566828,0.348382054997121,0.456585958975886,0.276523014035801,0.236426738581264
2005-04-20,-0.572328766396879,-0.579502780903018,0.0890762672220546,0.185479122266141,0.228086362515967,0.0317308733887245,-0.262161364529589,-0.0935401196137331
2005-04-21,-0.428889623782558,0.848786390458001,-0.409999000009176,0.306679661284193,0.0823921566371677,0.23205795918404,-0.0272911959177335,-0.271318346543703
2005-04-22,-0.124961545224211,-0.294155349404024,0.242712894049113,0.306305291944042,0.0762354001634158,-0.00741176491696471,0.264646388946188,0.115289625962323
2005-04-25,-0.418629472130849,0.374578544677373,0.109242602140291,0.179391076842172,0.247648137093304,0.111255118570286,0.11765881960244,0
2005-04-26,0.275310723155009,-0.388905101379589,-0.149049723346728,0.344010696977115,-0.0785604551457375,0.221869014213327,-0.203429528347909,0.0277906283762341
2005-04-27,-0.622261957854642,0.174612161464971,-0.119838063400302,-0.0625276340998404,-0.662590984404998,-0.0828838631549811,-0.542655808291936,0.0164736888790262
2005-04-28,0.763017626371765,-0.497075819679305,0.0137305609222871,0.218422770548976,-0.584273071554797,-0.0440306066280982,-0.0835741508651733,0.0540447133879685
2005-04-29,-0.37202061755055,0.514723732710287,0,-0.00140505986783168,-0.305355846855138,-0.349398833459036,0.068176688389654,0.178436176005192
2005-05-02,0,0.198887260447878,-0.0267944053967462,0,0.337996230987025,0,0,0.24504685532718
2005-05-03,0,-0.0370116654204278,0,-0.0468301019461492,-0.218067372624553,0.291817850470366,0.496121655727766,0.0310312782604516
2005-05-04,0,0.538224132403808,0,0.159340638455951,0.731864441783392,0.21663872706319,0.114843570251066,-0.119270321132436
2005-05-05,0,-0.111704742060104,0,0.361775245367291,0,-0.0128124408276253,0.191089381213816,-0.610465013428696
2005-05-06,0,-0.0474318886759306,0.743831536802464,-0.0857593866294692,0.534108597059513,0.355452037454507,0.11244186789634,-0.397005589510702
2005-05-09,-1.07388991905384,0.276818187673689,-0.0809805855106482,0.157939200171242,-0.261589109176574,0.0770243649606872,-0.0582273736327465,-0.31340391520458
2005-05-10,0.181122689625646,-0.46743787126835,-0.0461312416285331,-0.206179801303019,-0.0427446087259309,-0.00707221760598564,-0.176935627002806,0.142334383392617
2005-05-11,-0.433946018549092,0.18172043442739,-0.151105477700053,-0.244128553800493,-0.509658837479776,0.168794526328675,-0.139170442323477,0.167449598962932
2005-05-12,-0.790468869703398,-0.437937703846414,-0.167311646247192,0.0886389256317344,-0.102181998220008,0.224455977877769,0.190153394167369,0.286201781428996
2005-05-13,0.14272140490621,-0.199368702373715,-0.113171136671575,-0.316636707732609,0.0932447846995199,-0.239378121626777,-0.0613294553330146,0.0244295636373515
2005-05-16,-0.479383796152177,0.435844551294329,-0.402345129876025,0,0.274332147403955,-0.180091235806801,-0.0103489689970093,0.0660753056262564
2005-05-17,0.165083336232241,0.301103433390582,-0.486029455828429,-0.630241726120584,-0.0879726220407218,-0.175825010172037,0.130786465065613,0.204174007660374
2005-05-18,0.131120218942948,0.432943290006582,0.0401797811629301,-0.127357310396015,0.149634320697833,-0.0637898010333426,0.3972414203818,0.015109621817011
2005-05-19,0.020076701810634,0.201739417907332,0.958307957308513,0.228607186137442,1.00269736781735,0.348755761906716,0.163821491420579,0.278856878675082
2005-05-20,-0.165851756794089,-0.0656816797819371,-0.156597516594292,0.058578958817268,0.00456124605943131,0.152131105421738,0.0714232467633025,0.274863094450017
2005-05-23,-1.13777731507838,0.166928604778738,0.474920220138664,-0.0579449073816463,-0.0520266249741663,0,0.176386933854111,0.494183656805225
2005-05-24,0.121620054494587,0.00763856908991833,-0.0974091197345039,0.063959904184685,0.0255647269494563,0.0775184616074842,-0.0389604436244806,-0.0126930758765464
2005-05-25,-0.0692124192197774,-0.147917628690308,-0.467553740276916,-0.500692462755481,-0.473093848762574,-0.343578207730966,-0.0619193900047943,0.100147576130238
2005-05-26,-0.540887043683469,0.2772055408367,0.053236736205875,0.0253866209118492,0.120252844190238,-0.201351935710914,0.235661138226506,-0.437602699953121
2005-05-27,-0.284796699723833,0.041682240729024,0.642611205546917,0.460931782072471,0.775212589370522,0.0597726870569026,-0.0458100966905572,0.322075442320235
2005-05-30,0.337878693795712,0,0.286196130708571,0.410725146273094,0.365899118991209,0.355468747707777,0,-0.128077270018201
2005-05-31,0.0235893844807933,-0.264544204383999,0.0395322495221784,0.0688610943596402,0.0524042393172053,-0.305790478162749,-0.15118479914622,-0.213959530295149
2005-06-01,-0.891442217494109,0.390796369833923,0.203946990468129,0.0187869775138516,-0.0313453643339567,0.263926171385576,0.373858954597406,-0.479111591275094
2005-06-02,-0.977306838031433,0.0729069758885093,-0.190623561808767,-0.183489187656161,0.0613261807238086,0.276756565495884,-0.019076375062399,0.52357277239925
2005-06-03,-0.103818191341531,-0.299263809849926,0.0769340428917964,0.0121645701246287,0.232430869662537,0.0123601504079751,-0.00641848260944933,0.387719482029469
2005-06-06,0.879682016207761,0.0540706706515959,-0.113255777040422,0.132113239552023,0,0.127310623868926,-0.14875791393556,0
2005-06-07,-0.144546340031226,-0.00906756146688004,-0.205366495494541,-0.0729420924066027,-0.232430869662537,0.12161414208558,0.368872494317163,-0.00165110366263654
2005-06-08,3.42676866373317,-0.094051510515536,0.245461174843786,0.191845087251696,0.238214611253884,-0.111757487150976,-0.166194131812869,0.0645693697407523
2005-06-09,0.598107375262114,0.226973588649271,-0.465031546478656,-0.000749945682088082,0.502458534070271,0.0459681674197299,0.0346401940551466,0.0456044364207653
2005-06-10,-0.883072481864167,-0.102100090289481,0.554254655037223,0.113749887562342,0.140932839690899,0.454589716146669,0.194682659456147,-0.17171100729092
2005-06-13,-0.0782467916691232,0.0981219582572024,0.027959853955295,0.0537596934089279,-0.0131519366840305,-0.0129920710532083,0.182487420284172,0.0351556544050169
2005-06-14,-0.506488991592269,0.111610924110073,0.0936188557236761,-0.147203124833961,-0.296534988680675,-0.414737006282628,-0.0384632298910503,0.398253780235525
2005-06-15,-0.827115113821941,0.0962100436765034,0.305262262728068,0.0296303856819335,0.795696972786342,0.318393300699737,-0.21958248581444,0.319420216483035
2005-06-16,0.530048602343891,0.157367564719202,0.00190210904209565,-0.252834649605571,0.0519833064521968,0.0148516741367732,0.23504055616459,0.311375933345959
2005-06-17,-0.0159989127679783,0.214650581236864,0.369894062287734,0.245748925572897,0.0233722033752493,0.126947286321721,0.266898676572813,0.213930458261791
2005-06-20,1.18424562349642,-0.0307015256500787,-0.115875483287731,0.105199283390878,-0.3924983225569,-0.192903093983388,-0.0548208295377162,0.0012149735972411
2005-06-21,-0.553730977560907,-0.0890142147428996,0.0203799245119818,0.104448007612223,-0.203947920524428,0.000407442015815107,0.047651944276339,-0.065005412872754
2005-06-22,0.0215617915235278,0.00966096755066204,0.220729567854328,0.560755773020372,0.530192304693644,0.274559799097762,0.157782930238426,-0.0173425275745043
2005-06-23,-0.329559322111317,-0.473039447259938,0.110695802684813,0.0901325592661983,0.37325024384951,0.342986033518322,0.140431171633271,-0.0474556821935757
2005-06-24,0.323608233537609,-0.332580102444213,-0.149263286244494,0.121788894553632,-0.361117781615672,-0.0235050783147006,-0.295312267662817,-0.454335811382611
2005-06-27,0.887843734858151,-0.0320854282453098,-0.464550005673381,-0.165882071265155,-0.493219737241724,-0.327174212251169,-0.309194262231482,0.203890480665025
2005-06-28,-0.624335274622601,0.395037039632351,0.377129099188256,0.339948961351766,0.158772387156469,-0.0940487988437599,0.369235769626686,0.334794476019029
2005-06-29,-0.141103943002019,-0.0622120775715551,0.239272607116803,-0.0308942788321609,0.189068323955199,0.106802666089933,0.147703147734912,0.358476756208459
2005-06-30,-0.955834921401655,-0.309487754555704,0.0246384818104239,-0.232471446368354,0.392919710063167,0.316630766038317,0.0616212071348432,0.469733077366019
2005-07-01,-1.0303871558619,0.113226053120385,0.172564547798704,0,0.422684795396755,-0.117509107413039,0.400689771357365,-0.123934242438661
2005-07-04,-0.343493254812532,0,0.0799133947992026,-0.0709772445754986,0.157133383972319,0.251130876185357,0.158375677101752,0.183556041034594
2005-07-05,-0.342845960142801,0.381910396252261,-0.130092929306436,-0.162868274735839,-0.123444498998326,0.000600970700981307,0.0199238008095293,0.337952291384847
2005-07-06,-0.230413054822654,-0.36373436363113,-0.0492644469066938,0.0771984256185299,0.00852468781928906,0.178121290536071,0.352259426743551,0.133488157436368
2005-07-07,0.211767347009539,0.106358922602778,-0.0501447486209727,-0.367154778776246,0.331587314759085,-0.492560747281612,-0.600535333514607,-0.205584534412839
2005-07-08,-0.870653831767898,0.504276252133895,-0.0905869464420839,-0.205828624384718,-0.206467110546393,0.111842556275521,0.63323217125002,-0.0778558685256225
2005-07-11,-0.277506772857139,0.27079857184984,0.406626497198204,0.595413711335713,0.778321825714645,0.55731715551266,0.118133964289813,0.389230772834148
2005-07-12,1.46330681113471,0.0985396130464444,0.0644929449074461,-0.0315775891531089,0.143771063892961,-0.12834623256941,-0.199340480665189,0.194425017712785
2005-07-13,-0.365479403542768,0.0383592779348518,-0.120141595799339,0.489486508137293,0.260489534391262,0.0320723515796928,0.208605288469599,0.214822318644714
2005-07-14,0.126329053159235,0.11381270106896,0.38720232748215,0.555685624670765,0.484041775362121,0.214929854367707,0.0705792428747021,-0.0451574758191686
2005-07-15,-0.601098607791029,0.0502520540990758,-0.0206042548632546,0.0381934574809506,-0.0953940363495498,-0.021207285711311,-0.229678646391074,0.0150271803886159
2005-07-18,-0.597389873013743,-0.240817222016609,0,0.187364573104976,0.115837581225309,-0.074605039931841,-0.143856088539174,0.0632744366850346
2005-07-19,0.0967836737296945,0.291364469916067,0.0227453550291301,0.00220614919967943,0.530201306994904,0.906753695578377,-0.111420490234115,-0.318763760883867
2005-07-20,0.285788605505743,0.206173742927129,0.0903835928421692,0.104098137406439,-0.043633884673655,0.295194972245749,0.116917393245153,0.0807005556616947
2005-07-21,-0.0178679643835444,-0.28785625661043,-0.00965259319842815,0.0518368280673087,0.0101043364245434,0.0438268864386693,0.0650770685467705,-0.137731902507987
2005-07-22,1.0795761139454,0.234028340002812,-0.339125231700699,0.491268140151302,-0.0173809145933568,0.196387350161942,0.165995241627748,0.146512933666054
2005-07-25,-0.0382446075438914,-0.163651990134195,0.250309179906338,0.0222282274551233,0.621371701812068,-0.203334919398035,0.207430249045215,0.177454717843739
2005-07-26,1.12391028359635,0.0752013037682797,-0.0912549478790936,-0.0708058009297297,0.0358542453711141,0.216972016511408,-0.103012796310331,0.309003795432528
2005-07-27,0.686864021662892,0.198146816150224,0.357857270279283,0.0937855178610114,0.0966588686417857,0.168094788531548,0.103012796310331,0.126109509633565
2005-07-28,-0.134132207893245,0.242665305922518,0.0851601568812477,0.0336112426872148,0.462013456836008,0.18478450891779,0.0691982127912549,-0.0032965248252026
2005-07-29,-0.14072269618195,-0.334411382914013,0.15095635274438,0.197912835111769,0.257518973861171,0.161992902275232,0.109995689304654,0.0671214675278087
2005-08-01,0.236545182586179,0.0411515212890734,0.172359252904375,0.284780853807742,0.182900513239526,0.339511389722436,0.0717005637463686,0.0889414152316359
2005-08-02,0.5976880078435,0.307225212632911,-0.0244354195515051,0.456276466078531,0.110769143185818,0.191643091842231,0.274059414014483,-0.187144928355965
2005-08-03,0.143774196511259,0.0324520934257944,0.151046473194594,-0.0533401936972488,-0.0668163417816725,-0.258729872816632,0.0623489404726563,-0.0687191118522001
2005-08-04,-0.200810822522657,-0.32175165919619,-0.358463936356124,-0.0199979202638367,-0.222945469320068,-0.0335822921668782,-0.105867140086024,0.070578889012074
2005-08-05,1.01814145963433,-0.333005181850909,-0.429086575923865,-0.17341358511187,-0.869506034297318,-0.398168474960148,-0.00782812307558167,-0.112521609565963
2005-08-08,0.38836589784168,-0.116660587016426,0.0461123421143128,0.165940734543391,-0.108573677024593,0.171849723979722,0.200801205511603,-0.238661150606312
2005-08-09,0.517501703843948,0.291947718150043,0.445095536543683,-0.175983172961924,0.521618095119614,0,0.152501610165379,-0.0444201715325221
2005-08-10,0.468448106063279,-0.0794276679755956,0.715781226240875,0.853263196143672,0.200538216449964,-0.128252642315196,0.120197194708371,-0.21295664341987
2005-08-11,0.685902386724457,0.305616809431175,0.589160891868001,0.278673957471476,0.737018325158756,-0.687971843886226,-0.156774679172633,0.0447679105795462
2005-08-12,-0.578601466725726,-0.261119420097566,-0.00580830133642962,0.0161650775243771,0.248555411016271,-0.0336512485001883,-0.0800599810492741,0.136430414683275
2005-08-15,0.704167791179966,0.1226612290671,-0.0181736668975141,0.0424503543132282,0,-0.370724145671364,-0.00892269807555301,0.00361868153602174
2005-08-16,-0.357388584598572,-0.514458412643615,0.208980216787502,-0.0630583680326424,-0.513703220481387,0.521178641091957,-0.158154478740435,0.218683991148616
2005-08-17,0.570098119715778,0.0320436346785247,-0.150306287136459,0.016757054265959,-0.14332521535807,-0.55045823781672,-0.236270235367719,0.248948460690412
2005-08-18,-1.66248810090033,-0.0434426270345956,0.121027657557704,-0.855880078781635,-0.808778623683892,0.0981064584449687,-0.190011830465142,-0.0840721955640777
2005-08-19,0.081219336679661,0.024575348686362,-0.0552245131911988,-0.315017993665112,-0.112623449439697,0.121010864411231,0.333527430089209,-0.104925541632284
2005-08-22,0.316507771666386,0.0718653789260948,0.564388718364484,0.516786165245264,1.05500548199537,0.328448761220468,0.0616411554923424,0.365325381552273
2005-08-23,-0.325079841614428,-0.148129938607866,0.0711585858021557,-0.704092004062851,-0.0326812196095982,-0.16343002004735,-0.113729230889037,0.0474426585715726
2005-08-24,0.644023585383824,-0.285575112736858,0.102004132981293,-0.291124102935925,-0.850124621314707,-0.259736525160825,-0.173696741975915,-0.112564853390884
2005-08-25,0.198175421142599,0.100415783043273,-0.338615623980765,0.044504939386858,0.122074185258647,0.115112440086573,-0.154799563755725,-0.0596650142600019
2005-08-26,-0.0227860875256614,-0.26192591238865,0.119985607355222,0.272714427824639,-0.427170519837183,0.0069902493404328,-0.173530637190478,-0.412621586637041
2005-08-29,-0.650887862198379,0.257985384973214,-0.455017086482101,-0.425037251194116,-0.945108765493341,-0.293195207313701,0,-0.606813350008606
2005-08-30,-0.303635692809845,-0.138862975175158,0.502681520505455,0.248821999914384,0.384321311442859,-0.0811972250524651,0.214338202504694,0.300969507196935
2005-08-31,0.617378126443002,0.426297733810754,-0.138112340312446,-0.0543709619980959,0.431892836999737,0.0516707407386185,0.305330570614659,0.0361275501340241
2005-09-01,0.81895184880536,0.0448181018019689,0.325436099747378,0.694370254745369,0.913962109441169,0.26249097530413,0.263608745510169,0.159375571404174
2005-09-02,0.143253690064293,-0.127104939485267,0.321843699624313,0.223514773425038,0.369764253196747,0.168048600828108,-0.0128258692300598,0.161191000282068
2005-09-05,0.268617996509857,0,0.120057643830673,0.0169440589615988,-0.0517960776565296,-0.171548435481483,0.0712249567258461,-0.112203881910222
2005-09-06,-0.839529762268265,0.54460034491437,-0.122022353784246,-0.191647411748352,0.316430787919897,-0.126962297778466,0.146139778315924,-0.136193451960542
2005-09-07,0.769949119729851,0.104452291366997,0.02811790601287,0.182348965541124,0.779805008143875,0.149123155399522,0.0879643719160939,0.0611336522091666
2005-09-08,0.00370893509336057,-0.165058250662042,-0.254619815529455,-0.16691155899613,0.0861661791601076,0.0225380431859712,-0.202504068997156,0.167227917300572
2005-09-09,-0.174371207704382,0.344536418098862,0.544555322217821,-0.00114544465512623,0.273684149319076,-0.000971226206925024,0.159754655610111,0.0207867182989929
2005-09-12,-0.0516148226443303,-0.032195366847354,0.693807304751193,0.0973122475329546,0.22026181760455,0.514032523097585,0.146463500703886,-0.260040533268313
2005-09-13,0.687234135365822,-0.328916705587501,0.0185849311211683,-0.370819741903805,-0.00899905684743629,-0.268422622298337,-0.304922233593086,0.0537210985163572
2005-09-14,0.361743236985879,-0.142741607118468,-0.228485978834403,0.0462561157158703,0.471802380296671,0.0237511966499682,0.0851221729327722,0.407736192614383
2005-09-15,0.000713554306175368,0.020167735347254,0.513098879920548,-0.131466278124925,-0.0437939062427173,0.0343486664808434,0.251637593665111,0.152575401312482
2005-09-16,-0.15490186764362,0.358620313396774,-0.094071793007533,-0.167271209616882,0.168253836976628,-0.181118584705153,0.190856681581675,0.276891502274612
2005-09-19,0.274114754175292,-0.242396240334175,0,0,0,-0.231116719870927,0.169462757029404,-0.219933335974609
